,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
71,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 21:00:00+00:00,pm25,54.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
72,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 22:00:00+00:00,pm25,53.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
73,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 23:00:00+00:00,pm25,49.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
74,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 00:00:00+00:00,pm25,44.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
75,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 01:00:00+00:00,pm25,40.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
76,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 02:00:00+00:00,pm25,42.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
77,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 03:00:00+00:00,pm25,44.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
78,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 04:00:00+00:00,pm25,40.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
79,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 05:00:00+00:00,pm25,38.2,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
80,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 06:00:00+00:00,pm25,44.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
81,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 07:00:00+00:00,pm25,38.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
82,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 08:00:00+00:00,pm25,43.7,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
83,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 09:00:00+00:00,pm25,40.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
84,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 10:00:00+00:00,pm25,44.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
85,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 11:00:00+00:00,pm25,47.6,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
86,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 12:00:00+00:00,pm25,36.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
87,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 13:00:00+00:00,pm25,37.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
88,US Diplomatic Post: Karachi,Karachi,PK,2016-05-26 14:00:00+00:00,pm25,37.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
