,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
45,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 18:00:00+00:00,pm25,10,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
46,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 19:00:00+00:00,pm25,14,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
47,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 20:00:00+00:00,pm25,10,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
48,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 21:00:00+00:00,pm25,9,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
49,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 22:00:00+00:00,pm25,25,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
50,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 23:00:00+00:00,pm25,34,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
51,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 00:00:00+00:00,pm25,22,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
52,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 01:00:00+00:00,pm25,22,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
53,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 02:00:00+00:00,pm25,19,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
54,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 03:00:00+00:00,pm25,9,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
55,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 04:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
56,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 05:00:00+00:00,pm25,14,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
57,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 06:00:00+00:00,pm25,-999,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
58,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 07:00:00+00:00,pm25,12,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
59,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 08:00:00+00:00,pm25,9,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
60,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 09:00:00+00:00,pm25,8,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
61,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 10:00:00+00:00,pm25,8,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
62,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 11:00:00+00:00,pm25,7,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
63,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 12:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
64,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 13:00:00+00:00,pm25,7,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
65,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 14:00:00+00:00,pm25,9,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
66,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 15:00:00+00:00,pm25,10,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
67,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 16:00:00+00:00,pm25,9,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
68,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 17:00:00+00:00,pm25,6,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
69,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 18:00:00+00:00,pm25,6,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
70,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 19:00:00+00:00,pm25,7,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
71,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-23 20:00:00+00:00,pm25,8,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
