location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
HU0057A,Csongrád,HU,2018-04-18T02:00:00Z,2018-04-18T04:00:00+02:00,pm25,21.61462,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-18T01:00:00Z,2018-04-18T03:00:00+02:00,pm25,20.714415,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-18T00:00:00Z,2018-04-18T02:00:00+02:00,pm25,19.97374,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T22:00:00Z,2018-04-18T00:00:00+02:00,pm25,19.35401,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T21:00:00Z,2018-04-17T23:00:00+02:00,pm25,23.11917,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T20:00:00Z,2018-04-17T22:00:00+02:00,pm25,26.23451,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T19:00:00Z,2018-04-17T21:00:00+02:00,pm25,25.204966,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T18:00:00Z,2018-04-17T20:00:00+02:00,pm25,24.35787,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T17:00:00Z,2018-04-17T19:00:00+02:00,pm25,22.98472,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T16:00:00Z,2018-04-17T18:00:00+02:00,pm25,21.85491,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T15:00:00Z,2018-04-17T17:00:00+02:00,pm25,22.059826,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T14:00:00Z,2018-04-17T16:00:00+02:00,pm25,22.22843,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T13:00:00Z,2018-04-17T15:00:00+02:00,pm25,22.67589,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T12:00:00Z,2018-04-17T14:00:00+02:00,pm25,23.04405,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T11:00:00Z,2018-04-17T13:00:00+02:00,pm25,20.439474,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T10:00:00Z,2018-04-17T12:00:00+02:00,pm25,18.29647,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T09:00:00Z,2018-04-17T11:00:00+02:00,pm25,20.12008,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T07:00:00Z,2018-04-17T09:00:00+02:00,pm25,21.40175,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T06:00:00Z,2018-04-17T08:00:00+02:00,pm25,21.22865,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T05:00:00Z,2018-04-17T07:00:00+02:00,pm25,19.866245,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T03:00:00Z,2018-04-17T05:00:00+02:00,pm25,21.280825,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T02:00:00Z,2018-04-17T04:00:00+02:00,pm25,23.36703,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T01:00:00Z,2018-04-17T03:00:00+02:00,pm25,24.998505,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-17T00:00:00Z,2018-04-17T02:00:00+02:00,pm25,26.34841,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T22:00:00Z,2018-04-17T00:00:00+02:00,pm25,23.64445,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T21:00:00Z,2018-04-16T23:00:00+02:00,pm25,25.864586,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T20:00:00Z,2018-04-16T22:00:00+02:00,pm25,27.69128,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T19:00:00Z,2018-04-16T21:00:00+02:00,pm25,27.483946,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T17:00:00Z,2018-04-16T19:00:00+02:00,pm25,27.75679,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T16:00:00Z,2018-04-16T18:00:00+02:00,pm25,28.1237,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T13:00:00Z,2018-04-16T15:00:00+02:00,pm25,20.367834,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T12:00:00Z,2018-04-16T14:00:00+02:00,pm25,20.19196,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T11:00:00Z,2018-04-16T13:00:00+02:00,pm25,19.922115,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T09:00:00Z,2018-04-16T11:00:00+02:00,pm25,17.78398,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T08:00:00Z,2018-04-16T10:00:00+02:00,pm25,16.20846,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T07:00:00Z,2018-04-16T09:00:00+02:00,pm25,18.08114,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T06:00:00Z,2018-04-16T08:00:00+02:00,pm25,19.63062,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T05:00:00Z,2018-04-16T07:00:00+02:00,pm25,18.978716,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T04:00:00Z,2018-04-16T06:00:00+02:00,pm25,18.44234,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T03:00:00Z,2018-04-16T05:00:00+02:00,pm25,18.40578,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T02:00:00Z,2018-04-16T04:00:00+02:00,pm25,18.3757,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-16T00:00:00Z,2018-04-16T02:00:00+02:00,pm25,18.41144,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T22:00:00Z,2018-04-16T00:00:00+02:00,pm25,17.11152,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T21:00:00Z,2018-04-15T23:00:00+02:00,pm25,16.622145,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T20:00:00Z,2018-04-15T22:00:00+02:00,pm25,16.21949,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T19:00:00Z,2018-04-15T21:00:00+02:00,pm25,16.931206,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T18:00:00Z,2018-04-15T20:00:00+02:00,pm25,17.51679,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T17:00:00Z,2018-04-15T19:00:00+02:00,pm25,16.92034,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T16:00:00Z,2018-04-15T18:00:00+02:00,pm25,16.42959,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T15:00:00Z,2018-04-15T17:00:00+02:00,pm25,16.129725,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T14:00:00Z,2018-04-15T16:00:00+02:00,pm25,15.883,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T13:00:00Z,2018-04-15T15:00:00+02:00,pm25,14.887215,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T12:00:00Z,2018-04-15T14:00:00+02:00,pm25,14.0679,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T11:00:00Z,2018-04-15T13:00:00+02:00,pm25,12.1612,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T10:00:00Z,2018-04-15T12:00:00+02:00,pm25,10.59239,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T09:00:00Z,2018-04-15T11:00:00+02:00,pm25,11.71859,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T08:00:00Z,2018-04-15T10:00:00+02:00,pm25,12.64521,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T07:00:00Z,2018-04-15T09:00:00+02:00,pm25,11.798475,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T06:00:00Z,2018-04-15T08:00:00+02:00,pm25,11.10569,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T04:00:00Z,2018-04-15T06:00:00+02:00,pm25,12.85946,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T03:00:00Z,2018-04-15T05:00:00+02:00,pm25,15.463645,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T02:00:00Z,2018-04-15T04:00:00+02:00,pm25,17.59434,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T01:00:00Z,2018-04-15T03:00:00+02:00,pm25,15.94321,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-15T00:00:00Z,2018-04-15T02:00:00+02:00,pm25,14.59229,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T23:00:00Z,2018-04-15T01:00:00+02:00,pm25,15.212905,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T19:00:00Z,2018-04-14T21:00:00+02:00,pm25,9.359945,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T18:00:00Z,2018-04-14T20:00:00+02:00,pm25,15.606455,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T16:00:00Z,2018-04-14T18:00:00+02:00,pm25,15.955555,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T14:00:00Z,2018-04-14T16:00:00+02:00,pm25,18.68584,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T13:00:00Z,2018-04-14T15:00:00+02:00,pm25,19.34005,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T11:00:00Z,2018-04-14T13:00:00+02:00,pm25,19.39062,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T09:00:00Z,2018-04-14T11:00:00+02:00,pm25,22.90832,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T08:00:00Z,2018-04-14T10:00:00+02:00,pm25,23.928055,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T07:00:00Z,2018-04-14T09:00:00+02:00,pm25,25.07413,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T06:00:00Z,2018-04-14T08:00:00+02:00,pm25,26.07913,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T05:00:00Z,2018-04-14T07:00:00+02:00,pm25,27.20237,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T04:00:00Z,2018-04-14T06:00:00+02:00,pm25,28.624285,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T03:00:00Z,2018-04-14T05:00:00+02:00,pm25,30.21349,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T02:00:00Z,2018-04-14T04:00:00+02:00,pm25,28.142845,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T01:00:00Z,2018-04-14T03:00:00+02:00,pm25,25.81565,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-14T00:00:00Z,2018-04-14T02:00:00+02:00,pm25,22.89079,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T22:00:00Z,2018-04-14T00:00:00+02:00,pm25,19.667274,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T21:00:00Z,2018-04-13T23:00:00+02:00,pm25,19.71835,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T20:00:00Z,2018-04-13T22:00:00+02:00,pm25,18.52981,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T19:00:00Z,2018-04-13T21:00:00+02:00,pm25,17.20144,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T18:00:00Z,2018-04-13T20:00:00+02:00,pm25,18.80336,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T17:00:00Z,2018-04-13T19:00:00+02:00,pm25,20.59375,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T16:00:00Z,2018-04-13T18:00:00+02:00,pm25,21.431286,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T14:00:00Z,2018-04-13T16:00:00+02:00,pm25,23.34786,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T13:00:00Z,2018-04-13T15:00:00+02:00,pm25,24.44373,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T12:00:00Z,2018-04-13T14:00:00+02:00,pm25,25.01142,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T11:00:00Z,2018-04-13T13:00:00+02:00,pm25,25.6459,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T10:00:00Z,2018-04-13T12:00:00+02:00,pm25,23.116356,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T09:00:00Z,2018-04-13T11:00:00+02:00,pm25,20.28922,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T08:00:00Z,2018-04-13T10:00:00+02:00,pm25,19.74547,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T07:00:00Z,2018-04-13T09:00:00+02:00,pm25,19.13775,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T06:00:00Z,2018-04-13T08:00:00+02:00,pm25,19.635015,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T05:00:00Z,2018-04-13T07:00:00+02:00,pm25,20.19078,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T04:00:00Z,2018-04-13T06:00:00+02:00,pm25,19.823416,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T03:00:00Z,2018-04-13T05:00:00+02:00,pm25,19.41283,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T02:00:00Z,2018-04-13T04:00:00+02:00,pm25,21.99211,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T01:00:00Z,2018-04-13T03:00:00+02:00,pm25,24.87483,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-13T00:00:00Z,2018-04-13T02:00:00+02:00,pm25,22.793205,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T23:00:00Z,2018-04-13T01:00:00+02:00,pm25,20.46668,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T22:00:00Z,2018-04-13T00:00:00+02:00,pm25,19.668394,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T21:00:00Z,2018-04-12T23:00:00+02:00,pm25,18.77619,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T20:00:00Z,2018-04-12T22:00:00+02:00,pm25,18.350254,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T19:00:00Z,2018-04-12T21:00:00+02:00,pm25,17.87421,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T18:00:00Z,2018-04-12T20:00:00+02:00,pm25,18.95142,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T17:00:00Z,2018-04-12T19:00:00+02:00,pm25,20.15536,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T16:00:00Z,2018-04-12T18:00:00+02:00,pm25,20.57011,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T15:00:00Z,2018-04-12T17:00:00+02:00,pm25,21.03365,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T14:00:00Z,2018-04-12T16:00:00+02:00,pm25,20.500385,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T13:00:00Z,2018-04-12T15:00:00+02:00,pm25,19.9077,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T12:00:00Z,2018-04-12T14:00:00+02:00,pm25,18.464035,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-04-12T11:00:00Z,2018-04-12T13:00:00+02:00,pm25,16.85053,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
